transaction_id,customer_id,amount,amount_log,hour,day_of_week,is_weekend,is_night,product_risk,is_high_amount,location_risk,is_fraud
TXN_00051743,CUST_0000070,777.1881470883765,6.656968329245016,22,0,0,1,0.5,0,0.0533429156952186,0
TXN_00074336,CUST_0000404,702.0998556471063,6.555498923895901,6,0,0,1,0.5,0,0.1694135514639027,0
TXN_00086884,CUST_0000902,1219.3694981865706,7.1069089592382815,2,5,1,1,0.7,0,0.3559442446862321,0
TXN_00036238,CUST_0000474,797.2695372944305,6.682446306452825,0,2,0,1,0.7,0,0.0435034580897303,0
TXN_00050282,CUST_0000061,1172.9235016056791,7.0681068377928415,22,2,0,1,0.5,0,0.0942285900457312,0
TXN_00007748,CUST_0000749,139.54301826400882,4.945513621725336,0,6,1,1,0.5,0,0.1190219115853407,0
TXN_00045119,CUST_0000860,108.1212822483941,4.692459944836175,8,0,0,0,0.2,0,0.2444035378644234,0
FRAUD_00099911,CUST_0000178,46.70366079188457,3.865008141110562,20,5,1,0,0.7,0,0.0284952071588156,1
TXN_00073381,CUST_0000111,266.5995859017679,5.589491780800588,5,2,0,1,0.2,0,0.3296992528723019,0
TXN_00060893,CUST_0000637,637.9007378860424,6.459749102539611,21,0,0,0,0.7,0,0.1996990112663868,0
TXN_00076178,CUST_0000900,1099.6620539945327,7.003667145004757,3,6,1,1,0.7,0,0.2640143015270568,0
TXN_00079843,CUST_0000762,1810.9840934535637,7.5021777081171335,13,6,1,0,0.3,0,0.2118756631475446,0
TXN_00086323,CUST_0000315,287.7021162671338,5.665395416975011,0,4,0,1,0.7,0,0.4878255144495706,0
FRAUD_00098517,CUST_0000713,11644.344915860416,9.362661801103538,20,4,0,0,0.7,1,0.0275876889821747,1
TXN_00076929,CUST_0000114,959.3972148563872,6.867346964359956,4,6,1,1,0.7,0,0.2454662745350376,0
TXN_00017961,CUST_0000448,454.34692010770425,6.121059590199812,2,3,0,1,0.3,0,0.2616465957183422,0
TXN_00064845,CUST_0000408,1103.9504817165384,7.007555800021515,4,4,0,1,0.7,0,0.0003348252664028,0
TXN_00028286,CUST_0000084,694.0599015815548,6.543998031176684,5,6,1,1,0.5,0,0.1289895028143386,0
TXN_00016730,CUST_0000789,912.6983793078688,6.817500516234663,12,4,0,0,0.2,0,0.2462791136169648,0
TXN_00067702,CUST_0000113,255.9450927183469,5.548862415059123,22,2,0,1,0.5,0,0.044604616599283,0
TXN_00081581,CUST_0000570,1128.9957266427,7.029969129967111,6,1,0,1,0.5,0,0.6589002547743057,0
TXN_00002742,CUST_0000037,72.04701007270053,4.291103207485007,4,3,0,1,0.7,0,0.4903895345113029,0
TXN_00091839,CUST_0000371,968.855439732492,6.877147029187559,7,4,0,0,0.5,0,0.0043855150238663,0
TXN_00051276,CUST_0000363,207.19324692777815,5.338466720149437,13,4,0,0,0.7,0,0.0256610474381712,0
TXN_00010817,CUST_0000665,1351.576585827307,7.209766634498114,11,4,0,0,0.5,0,0.0817184464007171,0
TXN_00013413,CUST_0000047,223.31014398614087,5.413029665586646,10,5,1,0,0.7,0,0.1842323698110894,0
TXN_00004645,CUST_0000765,583.8121423418469,6.371290671458468,4,4,0,1,0.7,0,0.3818958088173734,0
TXN_00024830,CUST_0000653,89.8051285098173,4.508715765397887,10,1,0,0,0.5,0,0.0549767715575453,0
TXN_00051477,CUST_0000286,852.6501677596162,6.749521470237596,8,4,0,0,0.5,0,0.1281050823853819,0
TXN_00060476,CUST_0000229,8960.664212991249,9.100711226778857,2,6,1,1,0.2,1,0.4693459655307896,0
TXN_00009887,CUST_0000252,69.98796834983638,4.2625104028199114,8,0,0,0,0.5,0,0.1676092727172101,0
TXN_00077006,CUST_0000848,334.8020292349262,5.816521787611859,9,3,0,0,0.5,0,0.5089923064471107,0
TXN_00080595,CUST_0000103,623.508289261025,6.43696460291393,4,4,0,1,0.2,0,0.14998846104658,0
TXN_00072761,CUST_0000082,619.3475541681291,6.430279892216691,2,2,0,1,0.7,0,0.1073453519378681,0
FRAUD_00097106,CUST_0000854,636.4493647119364,6.457474845975173,20,0,0,0,0.7,0,0.085930798387914,1
TXN_00053569,CUST_0000801,207.0451989847311,5.337755358905689,5,0,0,1,0.7,0,0.0469747998425349,0
TXN_00015626,CUST_0000208,3065.9721426201454,8.028446081132063,5,1,0,1,0.7,1,0.0210164305151331,0
FRAUD_00098422,CUST_0000562,20210.1980730943,9.913992089842699,0,2,0,1,0.7,1,0.6591844143463864,1
TXN_00038861,CUST_0000365,179.41734176802646,5.1952727325428905,2,0,0,1,0.7,0,0.3352143268626043,0
TXN_00024547,CUST_0000194,496.0719202390028,6.2087347243577184,4,0,0,1,0.3,0,0.3896607388234754,0
TXN_00078203,CUST_0000035,433.5623155636683,6.074339353440722,8,5,1,0,0.5,0,0.0764871414588562,0
TXN_00044524,CUST_0000287,339.3868226683363,5.830082684634806,2,6,1,1,0.3,0,0.1141641960408886,0
TXN_00000928,CUST_0000601,275.84460517416903,5.623456356621352,6,3,0,1,0.3,0,0.4577246209938195,0
TXN_00030572,CUST_0000136,47.1575750897247,3.874478448605926,9,6,1,0,0.7,0,0.2063187355660686,0
TXN_00002174,CUST_0000591,110.08596334772258,4.71030434615895,23,5,1,1,0.5,0,0.0352809291662189,0
TXN_00063407,CUST_0000909,411.99203658665994,6.0234283109026405,5,6,1,1,0.2,0,0.0368347536234181,0
TXN_00015466,CUST_0000573,809.8707691418574,6.698108693874295,8,2,0,0,0.3,0,0.0489029365798338,0
TXN_00021287,CUST_0000433,2259.664908921591,7.723414256483225,12,1,0,0,0.5,1,0.1900025886163621,0
TXN_00068791,CUST_0000518,839.8716014088029,6.734438974605838,12,5,1,0,0.5,0,0.2355908933880159,0
TXN_00064130,CUST_0000157,1116.139865007897,7.018527006098779,1,3,0,1,0.3,0,0.2198146101336075,0
TXN_00042630,CUST_0000719,3100.6638144226195,8.039693960823493,0,1,0,1,0.3,1,0.2333758123961695,0
TXN_00048459,CUST_0000170,804.3116832371156,6.69122938662761,7,3,0,0,0.7,0,0.0865494694342097,0
TXN_00008285,CUST_0000785,345.4239243299824,5.847663239921093,6,6,1,1,0.5,0,0.0886839846586464,0
TXN_00056544,CUST_0000921,203.45388484486023,5.3203424480723385,6,5,1,1,0.2,0,0.0985169084042454,0
TXN_00036137,CUST_0000971,273.45337671955133,5.614781398507571,12,4,0,0,0.2,0,0.0726778927855444,0
TXN_00073917,CUST_0000677,30.241825166705357,3.4417577472951293,22,0,0,1,0.7,0,0.1738776870816661,0
TXN_00056097,CUST_0000280,297.16403440989234,5.69764378610271,4,4,0,1,0.3,0,0.2513991036356247,0
TXN_00025636,CUST_0000240,1676.3880827282246,7.424993149915692,9,1,0,0,0.2,0,0.4682711288714795,0
TXN_00059975,CUST_0000637,414.3311845028502,6.029076236916748,1,2,0,1,0.7,0,0.0468677376850458,0
TXN_00063099,CUST_0000749,108.27393238822695,4.693857870747197,3,1,0,1,0.7,0,0.4350250629024459,0
TXN_00056512,CUST_0000967,2864.998945839496,7.960672240572102,7,5,1,0,0.3,1,0.1814803703038176,0
TXN_00068413,CUST_0000002,2284.287695314545,7.734247201448557,2,6,1,1,0.3,1,0.0901005005589956,0
TXN_00024263,CUST_0000939,47.238341334115674,3.8761541682066487,10,1,0,0,0.2,0,0.097166378285016,0
TXN_00060419,CUST_0000082,586.0155187669001,6.375051256900951,9,3,0,0,0.7,0,0.0665202167278741,0
TXN_00053042,CUST_0000787,1195.7109698431077,7.087332214281926,5,0,0,1,0.7,0,0.0717429315138994,0
TXN_00092130,CUST_0000423,133.41453837960802,4.900928594706151,7,4,0,0,0.7,0,0.2303042307955768,0
TXN_00062660,CUST_0000998,45.13763683847306,3.831629034235719,3,1,0,1,0.5,0,0.2002597692424597,0
TXN_00024013,CUST_0000305,393.5370371767205,5.977713019723782,8,6,1,0,0.5,0,0.1196186054102743,0
TXN_00012042,CUST_0000113,341.44094735396243,5.836099226352068,10,4,0,0,0.3,0,0.0126117166158973,0
TXN_00049783,CUST_0000479,430.383626500747,6.066997778901779,2,3,0,1,0.5,0,0.4683853007535833,0
TXN_00076814,CUST_0000593,377.14294095826887,5.935272274821889,4,4,0,1,0.7,0,0.5572706945314916,0
TXN_00015394,CUST_0000955,311.8223731246139,5.7456355314477845,21,4,0,0,0.7,0,0.0835209118016954,0
TXN_00073796,CUST_0000009,170.7864566678577,5.14625217447452,12,1,0,0,0.3,0,0.1072681012361342,0
TXN_00050178,CUST_0000148,486.6138098443808,6.189523719282307,5,6,1,1,0.5,0,0.5059562392845632,0
TXN_00094484,CUST_0000552,234.2487686541021,5.460643544250312,0,1,0,1,0.7,0,0.1272839518738758,0
TXN_00000114,CUST_0000820,746.0149418484293,6.616085187407241,4,5,1,1,0.3,0,0.0325037687028131,0
TXN_00060899,CUST_0000299,444.02689921259,6.0981347280080955,8,0,0,0,0.5,0,0.0051771507444032,0
TXN_00059780,CUST_0000691,117.51501181529646,4.7750396345373245,8,6,1,0,0.7,0,0.4353545850201087,0
TXN_00062199,CUST_0000123,1254.5749588648284,7.135348881207939,3,1,0,1,0.2,0,0.247891534158413,0
TXN_00076633,CUST_0000543,23.547860330724703,3.200624694870967,15,6,1,0,0.7,0,0.4212258256934092,0
TXN_00037378,CUST_0000519,326.8590164285642,5.792583688019932,22,0,0,1,0.3,0,0.0155511314370882,0
TXN_00006729,CUST_0000508,345.31671511386133,5.84735371797053,1,2,0,1,0.3,0,0.4138418234753728,0
TXN_00005904,CUST_0000620,166.3072604207559,5.119832004664733,0,2,0,1,0.2,0,0.037548954766284,0
TXN_00065966,CUST_0000989,257.5831321112571,5.55521723648898,9,1,0,0,0.5,0,0.296912957889713,0
TXN_00014529,CUST_0000165,910.650199049234,6.815256362824721,8,6,1,0,0.2,0,0.0619949434911747,0
TXN_00065585,CUST_0000516,524.8627084484814,6.265040168114309,9,1,0,0,0.7,0,0.003352428047482,0
TXN_00007335,CUST_0000488,335.2141126669347,5.817748197092121,5,2,0,1,0.7,0,0.0688169661652987,0
TXN_00088467,CUST_0000086,1838.5319667978745,7.517266452375826,6,6,1,1,0.5,0,0.0197554831940265,0
TXN_00038223,CUST_0000742,1070.947342181024,6.977232219324476,7,1,0,0,0.3,0,0.1563336725831995,0
TXN_00058174,CUST_0000806,436.6394940542251,6.08139549853038,23,0,0,1,0.7,0,0.3104780321980575,0
TXN_00089550,CUST_0000977,33.20775411110124,3.5324523467643343,7,3,0,0,0.5,0,0.2538310379395051,0
TXN_00004162,CUST_0000193,1101.2367489646592,7.005096802360077,5,4,0,1,0.7,0,0.0659131479086819,0
TXN_00038539,CUST_0000908,748.3499375289263,6.619206080723985,3,1,0,1,0.5,0,0.5224571269819044,0
TXN_00069509,CUST_0000567,497.26194660895527,6.21112593594335,5,0,0,1,0.7,0,0.4716098837664643,0
TXN_00033888,CUST_0000592,903.955890903398,6.807886203178865,22,3,0,1,0.7,0,0.318434061544435,0
TXN_00038621,CUST_0000705,266.25469916013935,5.5882021331374325,6,4,0,1,0.7,0,0.3838818844419485,0
FRAUD_00096587,CUST_0000650,1336.390324155073,7.198475474776205,17,5,1,0,0.7,0,0.047427048832036,1
TXN_00010618,CUST_0000406,435.52147642721224,6.078837575506218,2,0,0,1,0.5,0,0.022087603313337,0
TXN_00038357,CUST_0000561,366.1410612779623,5.905746137361186,0,0,0,1,0.3,0,0.1025574495111963,0
TXN_00042505,CUST_0000780,619.9896690115568,6.431314445742855,22,2,0,1,0.5,0,0.1031229466583697,0
TXN_00032807,CUST_0000326,1505.314511645305,7.317421225629903,5,2,0,1,0.5,0,0.2437221569471489,0
TXN_00056780,CUST_0000371,216.49041140587525,5.3821547640667164,8,6,1,0,0.7,0,0.3081564438315146,0
TXN_00040368,CUST_0000107,124.45945401961734,4.831982630830795,2,4,0,1,0.3,0,0.5667996272844821,0
TXN_00032386,CUST_0000899,263.29765867110297,5.577075962967537,14,3,0,0,0.2,0,0.1400353351511495,0
TXN_00017773,CUST_0000892,69.68506126210114,4.258234253010297,22,1,0,1,0.3,0,0.0370054534737302,0
TXN_00061121,CUST_0000313,748.729321533278,6.619712236766313,3,4,0,1,0.3,0,0.6491239875004299,0
TXN_00017972,CUST_0000022,256.15627735838615,5.549683983194163,2,6,1,1,0.7,0,0.1469689634627668,0
TXN_00064304,CUST_0000431,130.62095851416674,4.879926265437003,9,2,0,0,0.7,0,0.1459386037853099,0
TXN_00069595,CUST_0000532,282.38985651940226,5.646823534517941,4,4,0,1,0.7,0,0.2465817054499181,0
TXN_00085582,CUST_0000352,1090.6151949015537,6.99541370858116,7,4,0,0,0.3,0,0.3643932835295277,0
TXN_00014984,CUST_0000196,213.90801748597625,5.370210110937538,10,4,0,0,0.3,0,0.1072185524751136,0
TXN_00034606,CUST_0000348,1238.7644436293624,7.122676675738451,8,3,0,0,0.5,0,0.0357963037126044,0
TXN_00009494,CUST_0000281,263.3794630767533,5.577385431272247,2,5,1,1,0.3,0,0.1836215634544154,0
TXN_00032071,CUST_0000749,213.5218195485407,5.368411456031675,3,4,0,1,0.3,0,0.5172899667020161,0
TXN_00005169,CUST_0000413,829.7449321551496,6.7223228068912695,18,3,0,0,0.3,0,0.101572810631401,0
TXN_00070609,CUST_0000714,161.01479049923043,5.087687630442815,9,4,0,0,0.7,0,0.1060692370459707,0
TXN_00011317,CUST_0000793,184.49158709057505,5.223009528407574,5,6,1,1,0.7,0,0.5806715482989742,0
TXN_00042990,CUST_0000608,737.95350090302,6.605234997321759,0,4,0,1,0.2,0,0.020234770752063,0
TXN_00079976,CUST_0000529,1185.8836070603709,7.079086333407867,5,3,0,1,0.3,0,0.0816771181341623,0
TXN_00060106,CUST_0000912,396.6661861910562,5.985612925192001,7,3,0,0,0.5,0,0.3071345445428677,0
TXN_00067709,CUST_0000138,1052.412396977314,6.959790075517456,3,3,0,1,0.7,0,0.0125048049950832,0
TXN_00043942,CUST_0000840,67.22050526116577,4.222745183312615,3,2,0,1,0.2,0,0.1005353293311553,0
TXN_00044017,CUST_0000960,21.05102864399248,3.0933592513259542,22,6,1,1,0.3,0,0.0091254344377645,0
TXN_00062412,CUST_0000840,875.1681360907842,6.775558008695694,4,4,0,1,0.3,0,0.3568198756201904,0
TXN_00027784,CUST_0000776,288.77494009654055,5.669104553050745,9,3,0,0,0.7,0,0.0018277498706067,0
TXN_00021659,CUST_0000176,2441.0910819634646,7.80060995207643,4,4,0,1,0.7,1,0.051820067896727,0
TXN_00031375,CUST_0000936,110.99618358076673,4.718464795542797,1,2,0,1,0.7,0,0.0961029957607071,0
TXN_00082860,CUST_0000217,394.01622038240095,5.978926828317251,5,4,0,1,0.2,0,0.0423478483944377,0
TXN_00013343,CUST_0000840,401.66307201562984,5.9981001626733015,22,4,0,1,0.5,0,0.7204622693400802,0
TXN_00050614,CUST_0000494,119.01135444287308,4.7875863586630985,6,4,0,1,0.7,0,0.0512333861028666,0
TXN_00034823,CUST_0000557,276.1532246941891,5.624570510992746,22,6,1,1,0.2,0,0.0706868583103207,0
TXN_00015837,CUST_0000750,101.804789469716,4.632831942108111,21,3,0,0,0.7,0,0.0011919743841281,0
TXN_00085348,CUST_0000437,1678.224830554418,7.426087555530502,20,6,1,0,0.2,0,0.0957022994224417,0
TXN_00056729,CUST_0000679,86.37324431137647,4.470189106633941,3,2,0,1,0.7,0,0.4801595915485106,0
TXN_00059922,CUST_0000670,690.9702192582367,6.539542918937612,6,0,0,1,0.7,0,0.1514014065886321,0
TXN_00033803,CUST_0000873,114.07827268870682,4.745612528914,3,1,0,1,0.7,0,0.1218467223385725,0
TXN_00019837,CUST_0000641,357.36265125378355,5.881545465999207,10,3,0,0,0.2,0,0.0783528181766557,0
TXN_00021517,CUST_0000800,104.20155698956845,4.655878100475156,0,3,0,1,0.3,0,0.3898233372630084,0
TXN_00091195,CUST_0000835,2125.4966611243426,7.662231144565177,22,0,0,1,0.2,1,0.2929720046083044,0
TXN_00028010,CUST_0000845,160.51770596762933,5.084614771127776,9,6,1,0,0.3,0,0.0143934287811935,0
TXN_00030220,CUST_0000560,94.79668535300408,4.562228084722743,7,0,0,0,0.2,0,0.2878758969273041,0
TXN_00065201,CUST_0000620,420.4561068267459,6.043715636377059,11,1,0,0,0.2,0,0.0239266837978025,0
TXN_00022261,CUST_0000146,61.20000931844746,4.13035514955939,0,0,0,1,0.2,0,0.5763493618945488,0
TXN_00037115,CUST_0000713,239.70880801971597,5.4835879374710474,5,0,0,1,0.7,0,0.0887290405876496,0
TXN_00044034,CUST_0000205,8440.038424275263,9.04086061607326,15,4,0,0,0.7,1,0.2339071991207605,0
TXN_00055593,CUST_0000924,45.04398662344742,3.8295971705360374,6,6,1,1,0.2,0,0.079581604921651,0
TXN_00034338,CUST_0000172,46.58127210442227,3.862439240633891,8,6,1,0,0.7,0,0.1179572844341997,0
TXN_00008950,CUST_0000662,412.6004171240885,6.0249003317142344,7,3,0,0,0.2,0,0.0061154689628865,0
TXN_00052506,CUST_0000917,938.8228866952217,6.845691439101732,5,4,0,1,0.7,0,0.3433438063012065,0
TXN_00084699,CUST_0000324,900.094339724315,6.803609957703468,23,4,0,1,0.3,0,0.3551355389162066,0
TXN_00028852,CUST_0000631,4565.695193252273,8.426545069826174,7,4,0,0,0.2,1,0.0592148978182034,0
TXN_00048594,CUST_0000269,378.8316805508297,5.93972820867204,2,6,1,1,0.2,0,0.5249265966356603,0
TXN_00073976,CUST_0000336,182.050211229888,5.209760493511976,22,1,0,1,0.2,0,0.453400159720279,0
TXN_00045566,CUST_0000514,274.30649459635407,5.617885002848701,5,4,0,1,0.2,0,0.1491627651546779,0
TXN_00087037,CUST_0000353,175.9675812424295,5.175966558976138,1,0,0,1,0.7,0,0.043562118752375,0
TXN_00011147,CUST_0000409,185.58754880059672,5.228900559502014,11,6,1,0,0.7,0,0.2741300797395014,0
TXN_00086809,CUST_0000239,58.19758851163213,4.080880806459475,6,0,0,1,0.7,0,0.310791071427118,0
TXN_00072443,CUST_0000055,556.9171147980071,6.324210411559666,14,2,0,0,0.7,0,0.1299301663255453,0
TXN_00027724,CUST_0000126,1246.2360914073672,7.128685255271767,23,5,1,1,0.5,0,0.3096505746037328,0
TXN_00018092,CUST_0000352,9613.179150683414,9.17099428263471,1,6,1,1,0.2,1,0.2162781551272725,0
TXN_00085626,CUST_0000942,336.7109671318761,5.822190402824734,15,2,0,0,0.3,0,0.1892599339522482,0
TXN_00090866,CUST_0000263,863.5155842097747,6.762169331808492,19,1,0,0,0.3,0,0.11728215323144,0
TXN_00019356,CUST_0000216,501.688964844862,6.219971618686872,4,0,0,1,0.2,0,0.0745839204141636,0
TXN_00032832,CUST_0000605,1548.481768899302,7.345675811362717,2,3,0,1,0.7,0,0.5048212041894833,0
TXN_00089332,CUST_0000671,97.276969673738,4.587789713577064,0,4,0,1,0.3,0,0.1054993267785029,0
TXN_00031333,CUST_0000294,998.1264413445988,6.906881338552022,6,1,0,1,0.7,0,0.5707757388371186,0
TXN_00068940,CUST_0000316,136.28842951734111,4.9220840376813,0,3,0,1,0.7,0,0.1266588614825008,0
TXN_00032612,CUST_0000389,5069.360516564411,8.53116720186082,9,3,0,0,0.7,1,0.4443320046395309,0
TXN_00041076,CUST_0000030,161.3096907302959,5.089506181489102,2,3,0,1,0.7,0,0.0770828930129917,0
TXN_00016783,CUST_0000424,235.33486086882047,5.465249701321919,4,2,0,1,0.2,0,0.1230005920448226,0
TXN_00041130,CUST_0000748,1991.929438701301,7.59736091502071,22,0,0,1,0.5,1,0.0714399832841399,0
TXN_00078318,CUST_0000639,90.90496759617226,4.52075508226607,5,3,0,1,0.7,0,0.2657216563566558,0
TXN_00072169,CUST_0000540,868.6549796196402,6.768096557842069,2,4,0,1,0.7,0,0.0481958775529014,0
TXN_00004151,CUST_0000513,207.28765035876603,5.338920058745372,8,2,0,0,0.3,0,0.1919676606168053,0
TXN_00002362,CUST_0000924,60.35049144762248,4.11660318168103,17,4,0,0,0.2,0,0.1763466640758018,0
TXN_00051010,CUST_0000368,280.38532050277007,5.639724977373508,6,6,1,1,0.7,0,0.2065604849642356,0
TXN_00018053,CUST_0000533,547.8013332375434,6.307736505777426,8,5,1,0,0.5,0,0.2198110781269774,0
TXN_00072164,CUST_0000057,1873.437908259646,7.5360641111993045,12,0,0,0,0.5,0,0.2123170051043915,0
TXN_00049024,CUST_0000522,195.90029036599984,5.282697460331651,5,2,0,1,0.3,0,0.1710937809719015,0
TXN_00080323,CUST_0000415,763.6009679661786,6.639354087238726,22,0,0,1,0.2,0,0.0047722543208784,0
TXN_00024135,CUST_0000875,1055.8770421537863,6.963073651907665,0,4,0,1,0.7,0,0.1243303324838626,0
FRAUD_00098555,CUST_0000317,1399.8264615250976,7.244817671088124,21,6,1,0,0.7,0,0.1375811124658865,1
TXN_00031744,CUST_0000390,806.6112167339822,6.694080775314473,15,1,0,0,0.5,0,0.4815952470156316,0
TXN_00024933,CUST_0000590,817.8868328133705,6.707945897032658,6,4,0,1,0.7,0,0.1386758748716423,0
TXN_00073989,CUST_0000935,109.10084060015193,4.701396678578253,6,0,0,1,0.7,0,0.3287972595766912,0
TXN_00043458,CUST_0000268,815.8368762660979,6.70543941307192,4,0,0,1,0.2,0,0.0422859447703155,0
TXN_00035941,CUST_0000782,117.28591665298195,4.773104716162871,3,3,0,1,0.5,0,0.0553432849718879,0
TXN_00011373,CUST_0000525,657.4511559702155,6.489890343747695,7,3,0,0,0.7,0,0.2810154671806136,0
TXN_00002797,CUST_0000466,437.3034975231941,6.082911587140117,5,1,0,1,0.5,0,0.275627477173283,0
TXN_00024113,CUST_0000199,97.40986188092867,4.589141021403443,1,5,1,1,0.7,0,0.1004660802933324,0
TXN_00069043,CUST_0000105,741.6349147311925,6.610204557512476,1,2,0,1,0.7,0,0.0963272354031878,0
TXN_00052978,CUST_0000053,201.85919562732184,5.3125121207784085,10,2,0,0,0.7,0,0.472583028248002,0
TXN_00010408,CUST_0000491,992.4195600665928,6.901153092500134,4,0,0,1,0.5,0,0.0314408693489059,0
TXN_00089555,CUST_0000781,103.434761796256,4.648562587424284,14,6,1,0,0.7,0,0.2521971783836643,0
TXN_00090463,CUST_0000352,2807.627708624927,7.940451283121293,23,4,0,1,0.2,1,0.4097947004227573,0
TXN_00007316,CUST_0000034,44.41067916895689,3.815747301372313,4,4,0,1,0.2,0,0.1610175929321841,0
TXN_00004545,CUST_0000842,41.40074562625691,3.7471659476082158,12,4,0,0,0.3,0,0.0214427534173474,0
TXN_00054915,CUST_0000640,375.84655208878786,5.931838080954239,9,5,1,0,0.5,0,0.2584945308727688,0
TXN_00011504,CUST_0000374,302.017617166369,5.713790946282426,6,3,0,1,0.5,0,0.0181052377132187,0
TXN_00030849,CUST_0000908,178.79498231815936,5.191817214630088,17,3,0,0,0.3,0,0.1119194844133444,0
TXN_00059438,CUST_0000581,1894.6581992030171,7.547321391881581,9,0,0,0,0.7,0,0.1408933979338942,0
TXN_00025521,CUST_0000141,139.02861390663674,4.941846786772931,10,0,0,0,0.7,0,0.038740376398887,0
TXN_00019981,CUST_0000997,113.95864863245136,4.744572486590782,23,1,0,1,0.7,0,0.1036682241117866,0
TXN_00064721,CUST_0000376,98.98071472885202,4.604977314678136,0,0,0,1,0.7,0,0.2977908994300694,0
TXN_00078227,CUST_0000629,371.6859070879409,5.92073599275161,9,5,1,0,0.3,0,0.1240783826359927,0
FRAUD_00097907,CUST_0000162,35624.84931087533,10.480826757592048,3,6,1,1,0.5,1,0.6338884464555712,1
TXN_00047699,CUST_0000427,1621.2711039174562,7.391582362458089,10,3,0,0,0.3,0,0.0407649646196585,0
TXN_00077635,CUST_0000980,601.2617027730604,6.400692073058881,2,1,0,1,0.2,0,0.0448602017835234,0
TXN_00024035,CUST_0000320,34.248631340810626,3.562426701293436,2,2,0,1,0.7,0,0.0069119008750305,0
FRAUD_00096251,CUST_0000806,614.3629835675282,6.422212310879834,17,6,1,0,0.7,0,0.0148056599773481,1
TXN_00084913,CUST_0000727,3522.071104702475,8.167088361135711,8,4,0,0,0.5,1,0.1560196386900998,0
TXN_00033319,CUST_0000905,140.6481300877314,4.953346025255622,7,3,0,0,0.7,0,0.1649475877292125,0
TXN_00018732,CUST_0000281,1109.0425545206558,7.012153630977516,8,0,0,0,0.2,0,0.46362154068005,0
TXN_00072180,CUST_0000876,103.36650087623106,4.6479087511248,6,6,1,1,0.5,0,0.1065606586851913,0
TXN_00063743,CUST_0000248,516.5452908121006,6.249097039787495,6,3,0,1,0.7,0,0.1876051450740941,0
TXN_00048527,CUST_0000909,179.38697795683456,5.19510442074836,12,1,0,0,0.7,0,0.5866130302426799,0
FRAUD_00096308,CUST_0000667,2934.0992100711883,7.984496534100172,16,5,1,0,0.5,1,0.3260511846648968,1
TXN_00074497,CUST_0000332,690.901017426748,6.539442906986049,4,4,0,1,0.7,0,0.2614561196194773,0
TXN_00056598,CUST_0000809,1315.6485514417448,7.1828448107337355,1,2,0,1,0.3,0,0.1549648765546144,0
FRAUD_00096260,CUST_0000500,705.3610469413986,6.560126504707876,7,5,1,0,0.5,0,0.0492427052721559,1
TXN_00082211,CUST_0000608,118.06059127071372,4.779632533870427,8,3,0,0,0.7,0,0.0435083603895352,0
TXN_00082019,CUST_0000473,98.34417608801922,4.59859034712881,8,4,0,0,0.7,0,0.6165649094039948,0
TXN_00030417,CUST_0000045,11576.324577479052,9.356803686219303,4,2,0,1,0.5,1,0.4246464699613282,0
TXN_00006843,CUST_0000587,523.598901416338,6.26263397329474,4,3,0,1,0.7,0,0.3168335521462008,0
TXN_00009853,CUST_0000568,839.9161159339932,6.734491911756873,23,1,0,1,0.7,0,0.2196490678483571,0
TXN_00046217,CUST_0000280,878.7480635776395,6.779635575094003,4,0,0,1,0.3,0,0.1757785911239781,0
TXN_00048403,CUST_0000992,615.9874370185504,6.424848662301901,9,1,0,0,0.3,0,0.0923057391321493,0
TXN_00062854,CUST_0000864,218.07553241941855,5.389416567245562,3,3,0,1,0.3,0,0.2375737081993835,0
TXN_00039813,CUST_0000819,1225.0151551485626,7.111524477878615,7,0,0,0,0.5,0,0.0110831311699054,0
TXN_00091764,CUST_0000278,2329.9783773213317,7.754043362854309,7,2,0,0,0.7,1,0.2184396571572998,0
FRAUD_00098804,CUST_0000299,4829.333738895597,8.48267084133936,16,2,0,0,0.5,1,0.0668357737472859,1
TXN_00022999,CUST_0000340,416.3090865754355,6.033827162043968,12,2,0,0,0.2,0,0.0936063628478547,0
TXN_00082605,CUST_0000201,790.8167374126979,6.674329972883446,22,5,1,1,0.5,0,0.1648767973556615,0
TXN_00084014,CUST_0000773,522.0040983148647,6.259589300200309,9,2,0,0,0.7,0,0.1279652468788004,0
TXN_00028326,CUST_0000159,233.09520646425244,5.455727897842335,22,2,0,1,0.7,0,0.2964152100550043,0
TXN_00076914,CUST_0000508,661.5771212758392,6.496136960558285,4,6,1,1,0.7,0,0.1013855372791683,0
TXN_00061652,CUST_0000433,975.1509952747376,6.883617282720299,9,6,1,0,0.7,0,0.1245173204959404,0
TXN_00058991,CUST_0000433,514.956389756144,6.246022245933421,9,3,0,0,0.5,0,0.0796991233326818,0
TXN_00020274,CUST_0000756,7992.753365345179,8.986415686324115,22,4,0,1,0.7,1,0.0909635796698734,0
TXN_00074017,CUST_0000270,231.79320229030532,5.450150515647049,4,5,1,1,0.2,0,0.2201538123136625,0
TXN_00016129,CUST_0000200,160.67868263130018,5.0856109250618005,10,4,0,0,0.2,0,0.1493923225265014,0
TXN_00042947,CUST_0000617,2040.6509899926016,7.621514068344369,7,4,0,0,0.7,1,0.1809312089053355,0
TXN_00056275,CUST_0000954,117.51018473881211,4.774998904044912,5,0,0,1,0.5,0,0.4023264146975576,0
