customer_id,age,income,education,credit_score,account_age_days,is_pep,high_risk_location,registration_date,customer_segment,risk_score
CUST_00002631,46,20000,bachelor,585,19,False,False,2025-07-14 19:39:04.044757,basic,0.7
CUST_00002632,42,117447,phd,444,1750,False,False,2020-10-17 19:39:04.044758,basic,0.4
CUST_00002633,44,58703,bachelor,602,2366,False,False,2019-02-09 19:39:04.044759,basic,0.2
CUST_00002634,65,37580,high_school,638,721,False,False,2023-08-12 19:39:04.044759,basic,0.2
CUST_00002635,56,57027,bachelor,646,803,False,False,2023-05-22 19:39:04.044760,basic,0.2
CUST_00002636,42,48393,bachelor,470,1288,False,False,2022-01-22 19:39:04.044761,basic,0.4
CUST_00002637,54,21544,high_school,393,1321,False,False,2021-12-20 19:39:04.044761,basic,0.7
CUST_00002638,24,64721,bachelor,425,428,False,False,2024-05-31 19:39:04.044762,basic,0.6000000000000001
CUST_00002639,45,150420,master,609,189,False,False,2025-01-25 19:39:04.044762,basic,0.2
CUST_00002640,67,54482,master,639,616,False,True,2023-11-25 19:39:04.044763,basic,0.2
CUST_00002641,36,20000,high_school,640,1307,False,False,2022-01-03 19:39:04.044764,basic,0.5
CUST_00002642,27,51021,phd,706,1785,False,True,2020-09-12 19:39:04.044764,standard,0.0
CUST_00002643,30,32416,bachelor,697,102,False,False,2025-04-22 19:39:04.044765,basic,0.2
CUST_00002644,23,33198,high_school,585,971,False,False,2022-12-05 19:39:04.044766,basic,0.6000000000000001
CUST_00002645,28,20000,high_school,659,60,False,False,2025-06-03 19:39:04.044766,basic,0.5
CUST_00002646,34,37366,high_school,410,1907,False,False,2020-05-13 19:39:04.044767,basic,0.4
CUST_00002647,18,96587,master,713,1203,False,False,2022-04-17 19:39:04.044767,standard,0.2
CUST_00002648,40,20000,high_school,659,1306,False,False,2022-01-04 19:39:04.044768,basic,0.5
CUST_00002649,53,20000,high_school,566,1570,False,False,2021-04-15 19:39:04.044769,basic,0.7
CUST_00002650,26,52032,bachelor,383,749,False,False,2023-07-15 19:39:04.044769,basic,0.4
CUST_00002651,62,46538,bachelor,465,388,True,True,2024-07-10 19:39:04.044770,basic,0.9
CUST_00002652,47,64834,bachelor,514,1686,False,False,2020-12-20 19:39:04.044771,basic,0.4
CUST_00002653,55,46593,bachelor,482,1644,False,False,2021-01-31 19:39:04.044771,basic,0.4
CUST_00002654,30,56462,high_school,529,158,False,False,2025-02-25 19:39:04.044772,basic,0.4
CUST_00002655,52,59615,master,484,2552,False,False,2018-08-07 19:39:04.044773,basic,0.4
CUST_00002656,23,20000,high_school,602,273,False,False,2024-11-02 19:39:04.044773,basic,0.7
CUST_00002657,53,29379,bachelor,753,400,False,True,2024-06-28 19:39:04.044774,basic,0.3
CUST_00002658,42,72222,bachelor,439,266,False,True,2024-11-09 19:39:04.044774,basic,0.4
CUST_00002659,48,30447,high_school,487,3689,False,False,2015-06-27 19:39:04.044775,basic,0.4
CUST_00002660,22,123552,phd,335,389,False,False,2024-07-09 19:39:04.044776,basic,0.6000000000000001
CUST_00002661,26,67937,bachelor,416,3892,False,False,2014-12-06 19:39:04.044776,basic,0.4
CUST_00002662,48,20000,high_school,546,1112,False,True,2022-07-17 19:39:04.044777,basic,0.7
CUST_00002663,25,39585,master,650,212,False,False,2025-01-02 19:39:04.044778,basic,0.2
CUST_00002664,46,30015,bachelor,695,883,False,False,2023-03-03 19:39:04.044778,basic,0.2
CUST_00002665,19,33247,bachelor,491,2342,False,False,2019-03-05 19:39:04.044779,basic,0.6000000000000001
CUST_00002666,52,40522,bachelor,405,903,False,False,2023-02-11 19:39:04.044779,basic,0.4
CUST_00002667,21,115361,master,544,155,False,False,2025-02-28 19:39:04.044780,basic,0.6000000000000001
CUST_00002668,48,54622,high_school,643,370,False,False,2024-07-28 19:39:04.044781,basic,0.2
CUST_00002669,49,25913,high_school,582,278,False,False,2024-10-28 19:39:04.044781,basic,0.7
CUST_00002670,29,44096,bachelor,660,147,False,False,2025-03-08 19:39:04.044782,basic,0.2
CUST_00002671,48,21083,high_school,453,434,False,False,2024-05-25 19:39:04.044783,basic,0.7
CUST_00002672,43,52280,bachelor,537,1184,False,False,2022-05-06 19:39:04.044783,basic,0.4
CUST_00002673,31,55328,bachelor,421,527,False,False,2024-02-22 19:39:04.044784,basic,0.4
CUST_00002674,24,44899,high_school,492,642,False,False,2023-10-30 19:39:04.044785,basic,0.6000000000000001
CUST_00002675,18,44719,high_school,429,423,False,False,2024-06-05 19:39:04.044785,basic,0.6000000000000001
CUST_00002676,45,20000,bachelor,734,5691,False,True,2010-01-02 19:39:04.044786,basic,0.3
CUST_00002677,18,64859,master,688,966,False,False,2022-12-10 19:39:04.044786,standard,0.4
CUST_00002678,41,99890,bachelor,646,1965,False,False,2020-03-16 19:39:04.044787,basic,0.2
CUST_00002679,36,40163,bachelor,710,637,False,True,2023-11-04 19:39:04.044788,basic,0.0
CUST_00002680,50,53027,high_school,370,202,False,False,2025-01-12 19:39:04.044788,basic,0.4
CUST_00002681,35,42896,bachelor,419,2054,False,False,2019-12-18 19:39:04.044789,basic,0.4
CUST_00002682,35,32742,high_school,616,1578,False,False,2021-04-07 19:39:04.044790,basic,0.2
CUST_00002683,50,28320,bachelor,479,438,False,False,2024-05-21 19:39:04.044790,basic,0.7
CUST_00002684,45,28858,bachelor,596,1021,False,False,2022-10-16 19:39:04.044791,basic,0.7
CUST_00002685,44,100608,master,504,107,False,False,2025-04-17 19:39:04.044791,basic,0.4
CUST_00002686,47,77705,bachelor,791,29,False,False,2025-07-04 19:39:04.044792,standard,0.0
CUST_00002687,18,50665,bachelor,634,1852,False,False,2020-07-07 19:39:04.044793,basic,0.4
CUST_00002688,51,27065,bachelor,694,3116,False,False,2017-01-20 19:39:04.044793,basic,0.5
CUST_00002689,49,71550,master,359,461,False,False,2024-04-28 19:39:04.044794,basic,0.4
CUST_00002690,24,93750,bachelor,650,996,False,False,2022-11-10 19:39:04.044795,standard,0.4
CUST_00002691,36,119516,bachelor,575,1383,False,True,2021-10-19 19:39:04.044795,basic,0.4
CUST_00002692,39,59748,master,638,1500,False,False,2021-06-24 19:39:04.044796,basic,0.2
CUST_00002693,37,20000,high_school,538,718,False,True,2023-08-15 19:39:04.044796,basic,0.7
CUST_00002694,45,45667,high_school,414,1040,False,False,2022-09-27 19:39:04.044797,basic,0.4
CUST_00002695,61,26133,high_school,441,1171,False,False,2022-05-19 19:39:04.044798,basic,0.7
CUST_00002696,56,112169,master,480,119,False,False,2025-04-05 19:39:04.044798,basic,0.4
CUST_00002697,20,34526,high_school,463,1134,False,True,2022-06-25 19:39:04.044799,basic,0.6000000000000001
CUST_00002698,49,45004,master,653,783,False,False,2023-06-11 19:39:04.044800,basic,0.2
CUST_00002699,59,51477,bachelor,744,520,False,False,2024-02-29 19:39:04.044800,standard,0.0
CUST_00002700,45,57706,high_school,664,332,False,False,2024-09-04 19:39:04.044801,standard,0.2
CUST_00002701,56,46406,bachelor,594,1112,False,False,2022-07-17 19:39:04.044801,basic,0.4
CUST_00002702,70,20000,high_school,465,199,False,False,2025-01-15 19:39:04.044802,basic,0.7
CUST_00002703,55,22594,bachelor,526,1823,False,False,2020-08-05 19:39:04.044803,basic,0.7
CUST_00002704,43,33985,bachelor,621,206,False,False,2025-01-08 19:39:04.044803,basic,0.2
CUST_00002705,55,40729,bachelor,503,1617,False,True,2021-02-27 19:39:04.044804,basic,0.4
CUST_00002706,42,45204,high_school,485,1862,False,False,2020-06-27 19:39:04.044805,basic,0.4
CUST_00002707,40,28548,bachelor,526,3074,False,False,2017-03-03 19:39:04.044805,basic,0.7
CUST_00002708,34,152226,master,583,681,False,False,2023-09-21 19:39:04.044806,basic,0.4
CUST_00002709,63,25621,bachelor,605,72,False,False,2025-05-22 19:39:04.044806,basic,0.5
CUST_00002710,27,224581,master,536,1239,False,False,2022-03-12 19:39:04.044807,basic,0.4
CUST_00002711,62,71090,high_school,433,363,False,False,2024-08-04 19:39:04.044808,basic,0.4
CUST_00002712,47,75119,master,740,106,False,False,2025-04-18 19:39:04.044808,standard,0.0
CUST_00002713,19,21937,bachelor,553,2120,False,False,2019-10-13 19:39:04.044809,basic,0.9
CUST_00002714,45,29180,high_school,369,164,False,False,2025-02-19 19:39:04.044810,basic,0.7
CUST_00002715,18,57689,master,646,773,False,False,2023-06-21 19:39:04.044810,basic,0.4
CUST_00002716,49,37016,master,434,1701,False,True,2020-12-05 19:39:04.044811,basic,0.4
CUST_00002717,53,57831,bachelor,733,243,False,False,2024-12-02 19:39:04.044811,standard,0.0
CUST_00002718,31,20000,high_school,687,2485,False,False,2018-10-13 19:39:04.044812,basic,0.5
CUST_00002719,41,20983,high_school,738,441,False,False,2024-05-18 19:39:04.044813,basic,0.3
CUST_00002720,69,45158,bachelor,750,552,False,False,2024-01-28 19:39:04.044813,basic,0.0
CUST_00002721,32,52511,master,582,154,False,False,2025-03-01 19:39:04.044814,basic,0.4
CUST_00002722,24,84798,high_school,353,1132,False,False,2022-06-27 19:39:04.044815,basic,0.6000000000000001
CUST_00002723,62,53551,master,474,748,False,False,2023-07-16 19:39:04.044815,basic,0.4
CUST_00002724,69,37398,high_school,687,4003,False,False,2014-08-17 19:39:04.044816,basic,0.2
CUST_00002725,40,75283,master,562,1312,True,False,2021-12-29 19:39:04.044817,basic,0.9
CUST_00002726,55,83501,master,625,1558,False,True,2021-04-27 19:39:04.044817,basic,0.2
CUST_00002727,60,61964,bachelor,533,243,False,False,2024-12-02 19:39:04.044818,basic,0.4
CUST_00002728,28,77688,bachelor,653,1365,False,False,2021-11-06 19:39:04.044818,standard,0.2
CUST_00002729,32,79975,master,428,892,False,True,2023-02-22 19:39:04.044819,basic,0.4
CUST_00002730,58,55950,bachelor,768,566,False,False,2024-01-14 19:39:04.044820,standard,0.0
CUST_00002731,65,51483,bachelor,496,1671,False,False,2021-01-04 19:39:04.044820,basic,0.4
CUST_00002732,48,46656,bachelor,700,4206,False,False,2014-01-26 19:39:04.044821,basic,0.0
CUST_00002733,26,20000,high_school,744,109,False,True,2025-04-15 19:39:04.044821,basic,0.3
CUST_00002734,69,67901,master,656,1703,False,False,2020-12-03 19:39:04.044822,standard,0.2
CUST_00002735,32,33846,high_school,522,2758,False,False,2018-01-13 19:39:04.044823,basic,0.4
CUST_00002736,34,85590,master,560,414,False,False,2024-06-14 19:39:04.044823,basic,0.4
CUST_00002737,45,32829,high_school,727,493,False,False,2024-03-27 19:39:04.044824,basic,0.0
CUST_00002738,63,44502,bachelor,624,1734,False,False,2020-11-02 19:39:04.044825,basic,0.2
CUST_00002739,52,29155,high_school,755,3363,False,False,2016-05-18 19:39:04.044825,basic,0.3
CUST_00002740,46,37909,bachelor,705,3061,False,False,2017-03-16 19:39:04.044826,basic,0.0
CUST_00002741,46,58477,bachelor,477,62,False,False,2025-06-01 19:39:04.044827,basic,0.4
CUST_00002742,40,44766,bachelor,368,2246,False,False,2019-06-09 19:39:04.044827,basic,0.4
CUST_00002743,48,54724,bachelor,609,966,False,False,2022-12-10 19:39:04.044828,basic,0.2
CUST_00002744,18,115456,master,594,598,False,False,2023-12-13 19:39:04.044828,basic,0.6000000000000001
CUST_00002745,35,35069,bachelor,666,2045,False,False,2019-12-27 19:39:04.044829,basic,0.2
CUST_00002746,43,67381,bachelor,489,1764,False,False,2020-10-03 19:39:04.044830,basic,0.4
CUST_00002747,22,50837,bachelor,379,779,False,False,2023-06-15 19:39:04.044830,basic,0.6000000000000001
CUST_00002748,45,82417,high_school,627,579,False,False,2024-01-01 19:39:04.044831,basic,0.2
CUST_00002749,36,44874,bachelor,586,700,False,False,2023-09-02 19:39:04.044832,basic,0.4
CUST_00002750,66,70782,bachelor,605,419,False,False,2024-06-09 19:39:04.044832,basic,0.2
CUST_00002751,63,50385,bachelor,462,1249,False,False,2022-03-02 19:39:04.044833,basic,0.4
CUST_00002752,33,24974,bachelor,773,2437,False,False,2018-11-30 19:39:04.044833,basic,0.3
CUST_00002753,37,38539,bachelor,597,315,False,False,2024-09-21 19:39:04.044834,basic,0.4
CUST_00002754,38,46592,high_school,563,1911,False,False,2020-05-09 19:39:04.044835,basic,0.4
CUST_00002755,33,40272,bachelor,410,489,False,False,2024-03-31 19:39:04.044835,basic,0.4
CUST_00002756,42,23066,master,544,154,False,False,2025-03-01 19:39:04.044836,basic,0.7
CUST_00002757,28,49221,bachelor,742,45,False,False,2025-06-18 19:39:04.044837,basic,0.0
CUST_00002758,23,28958,bachelor,729,714,False,True,2023-08-19 19:39:04.044837,basic,0.5
CUST_00002759,49,32043,high_school,436,919,False,False,2023-01-26 19:39:04.044838,basic,0.4
CUST_00002760,49,152028,master,682,6,False,True,2025-07-27 19:39:04.044838,standard,0.2
CUST_00002761,27,44076,high_school,816,1157,False,True,2022-06-02 19:39:04.044839,basic,0.0
CUST_00002762,53,107807,bachelor,498,800,False,True,2023-05-25 19:39:04.044840,basic,0.4
CUST_00002763,30,67969,phd,636,6524,False,False,2007-09-22 19:39:04.044840,basic,0.2
CUST_00002764,43,46545,bachelor,668,120,False,False,2025-04-04 19:39:04.044841,basic,0.2
CUST_00002765,52,29660,bachelor,450,1336,False,False,2021-12-05 19:39:04.044842,basic,0.7
CUST_00002766,39,35516,bachelor,724,267,False,False,2024-11-08 19:39:04.044842,basic,0.0
CUST_00002767,46,20000,high_school,558,253,False,False,2024-11-22 19:39:04.044843,basic,0.7
CUST_00002768,32,26014,bachelor,604,20,False,False,2025-07-13 19:39:04.044843,basic,0.5
CUST_00002769,37,59389,high_school,623,7,False,False,2025-07-26 19:39:04.044844,basic,0.2
CUST_00002770,36,20000,bachelor,697,226,False,False,2024-12-19 19:39:04.044845,basic,0.5
CUST_00002771,28,59517,high_school,504,211,False,False,2025-01-03 19:39:04.044845,basic,0.4
CUST_00002772,37,130519,master,428,0,False,False,2025-08-02 19:39:04.044846,basic,0.4
CUST_00002773,18,38516,high_school,710,1382,False,True,2021-10-20 19:39:04.044847,basic,0.2
CUST_00002774,32,28638,bachelor,595,767,False,False,2023-06-27 19:39:04.044848,basic,0.7
CUST_00002775,35,22667,bachelor,592,552,False,False,2024-01-28 19:39:04.044848,basic,0.7
CUST_00002776,36,38008,bachelor,487,119,False,False,2025-04-05 19:39:04.044849,basic,0.4
CUST_00002777,36,68346,bachelor,665,444,False,False,2024-05-15 19:39:04.044850,standard,0.2
CUST_00002778,39,50076,bachelor,355,696,False,False,2023-09-06 19:39:04.044850,basic,0.4
CUST_00002779,47,29674,bachelor,695,6831,False,False,2006-11-19 19:39:04.044851,basic,0.5
CUST_00002780,53,88776,bachelor,667,782,False,False,2023-06-12 19:39:04.044851,standard,0.2
CUST_00002781,30,116072,bachelor,606,21,False,False,2025-07-12 19:39:04.044852,basic,0.2
CUST_00002782,21,44644,bachelor,523,254,False,False,2024-11-21 19:39:04.044853,basic,0.6000000000000001
CUST_00002783,24,31685,high_school,697,479,False,False,2024-04-10 19:39:04.044853,basic,0.4
CUST_00002784,32,42325,phd,751,666,False,False,2023-10-06 19:39:04.044854,basic,0.0
CUST_00002785,34,40643,bachelor,721,1228,False,True,2022-03-23 19:39:04.044855,basic,0.0
CUST_00002786,28,38722,high_school,575,977,False,False,2022-11-29 19:39:04.044855,basic,0.4
CUST_00002787,20,59707,bachelor,604,779,False,False,2023-06-15 19:39:04.044856,basic,0.4
CUST_00002788,33,54307,master,770,1992,False,False,2020-02-18 19:39:04.044856,standard,0.0
CUST_00002789,42,26155,high_school,401,239,False,False,2024-12-06 19:39:04.044857,basic,0.7
CUST_00002790,48,39981,bachelor,533,88,False,True,2025-05-06 19:39:04.044858,basic,0.4
CUST_00002791,31,43501,bachelor,565,1994,False,True,2020-02-16 19:39:04.044858,basic,0.4
CUST_00002792,33,37070,high_school,573,679,False,False,2023-09-23 19:39:04.044859,basic,0.4
CUST_00002793,26,26172,master,444,882,False,True,2023-03-04 19:39:04.044860,basic,0.7
CUST_00002794,39,48175,bachelor,784,1988,False,False,2020-02-22 19:39:04.044860,basic,0.0
CUST_00002795,27,35736,high_school,712,3192,False,False,2016-11-05 19:39:04.044861,basic,0.0
CUST_00002796,48,52628,master,755,879,False,False,2023-03-07 19:39:04.044862,standard,0.0
CUST_00002797,18,39344,bachelor,470,1831,False,False,2020-07-28 19:39:04.044862,basic,0.6000000000000001
CUST_00002798,34,55885,master,642,861,False,False,2023-03-25 19:39:04.044863,basic,0.2
CUST_00002799,44,39350,bachelor,404,37,False,False,2025-06-26 19:39:04.044863,basic,0.4
CUST_00002800,42,50147,bachelor,455,3416,False,False,2016-03-26 19:39:04.044864,basic,0.4
CUST_00002801,80,74663,master,746,1864,False,False,2020-06-25 19:39:04.044865,standard,0.2
CUST_00002802,45,20000,high_school,479,1533,False,False,2021-05-22 19:39:04.044865,basic,0.7
CUST_00002803,24,69301,bachelor,345,638,False,False,2023-11-03 19:39:04.044866,basic,0.6000000000000001
CUST_00002804,38,43251,bachelor,478,3128,False,False,2017-01-08 19:39:04.044867,basic,0.4
CUST_00002805,18,78860,high_school,572,736,False,False,2023-07-28 19:39:04.044867,basic,0.6000000000000001
CUST_00002806,38,27555,bachelor,612,1396,False,True,2021-10-06 19:39:04.044868,basic,0.5
CUST_00002807,27,20000,high_school,708,116,False,True,2025-04-08 19:39:04.044868,basic,0.3
CUST_00002808,53,45176,bachelor,608,270,False,False,2024-11-05 19:39:04.044869,basic,0.2
CUST_00002809,31,61475,bachelor,428,604,False,True,2023-12-07 19:39:04.044870,basic,0.4
CUST_00002810,38,33934,phd,353,953,False,False,2022-12-23 19:39:04.044870,basic,0.4
CUST_00002811,30,20000,high_school,679,1793,False,False,2020-09-04 19:39:04.044871,basic,0.5
CUST_00002812,66,67200,bachelor,351,301,False,False,2024-10-05 19:39:04.044872,basic,0.4
CUST_00002813,35,20000,high_school,533,1630,False,False,2021-02-14 19:39:04.044872,basic,0.7
CUST_00002814,67,99189,bachelor,417,2416,False,False,2018-12-21 19:39:04.044873,basic,0.4
CUST_00002815,52,39848,bachelor,665,1868,False,True,2020-06-21 19:39:04.044874,basic,0.2
CUST_00002816,47,31891,bachelor,725,1066,False,False,2022-09-01 19:39:04.044874,basic,0.0
CUST_00002817,45,94975,master,577,1818,False,False,2020-08-10 19:39:04.044875,basic,0.4
CUST_00002818,45,156382,master,325,2299,False,False,2019-04-17 19:39:04.044875,basic,0.4
CUST_00002819,18,36943,high_school,728,886,False,False,2023-02-28 19:39:04.044876,basic,0.2
CUST_00002820,35,93900,bachelor,758,1819,False,False,2020-08-09 19:39:04.044877,standard,0.0
CUST_00002821,52,115623,bachelor,694,598,False,False,2023-12-13 19:39:04.044877,standard,0.2
CUST_00002822,39,31534,bachelor,577,809,False,False,2023-05-16 19:39:04.044878,basic,0.4
CUST_00002823,18,47961,high_school,832,59,False,False,2025-06-04 19:39:04.044879,basic,0.2
CUST_00002824,39,23342,bachelor,800,2354,False,True,2019-02-21 19:39:04.044879,basic,0.3
CUST_00002825,65,61835,bachelor,710,165,False,False,2025-02-18 19:39:04.044880,standard,0.0
CUST_00002826,58,48248,bachelor,646,353,False,False,2024-08-14 19:39:04.044881,basic,0.2
CUST_00002827,39,130317,master,590,418,False,False,2024-06-10 19:39:04.044882,basic,0.4
CUST_00002828,54,89850,bachelor,772,134,False,True,2025-03-21 19:39:04.044883,standard,0.0
CUST_00002829,34,39888,high_school,406,2789,False,False,2017-12-13 19:39:04.044884,basic,0.4
CUST_00002830,18,34827,high_school,530,3840,False,False,2015-01-27 19:39:04.044884,basic,0.6000000000000001
CUST_00002831,26,90258,master,546,2194,False,False,2019-07-31 19:39:04.044885,basic,0.4
CUST_00002832,63,92823,phd,603,465,False,True,2024-04-24 19:39:04.044886,basic,0.2
CUST_00002833,35,48493,bachelor,565,62,False,False,2025-06-01 19:39:04.044886,basic,0.4
CUST_00002834,36,102854,bachelor,608,221,False,False,2024-12-24 19:39:04.044887,basic,0.2
CUST_00002835,35,152923,master,761,1619,False,False,2021-02-25 19:39:04.044888,premium,0.0
CUST_00002836,68,46581,bachelor,530,368,False,False,2024-07-30 19:39:04.044888,basic,0.4
CUST_00002837,64,78831,master,450,2443,False,False,2018-11-24 19:39:04.044889,basic,0.4
CUST_00002838,73,52083,bachelor,496,1973,False,False,2020-03-08 19:39:04.044890,basic,0.6000000000000001
CUST_00002839,37,22335,bachelor,601,296,False,True,2024-10-10 19:39:04.044890,basic,0.5
CUST_00002840,44,42258,bachelor,413,1294,False,False,2022-01-16 19:39:04.044891,basic,0.4
CUST_00002841,18,66756,high_school,540,639,False,False,2023-11-02 19:39:04.044891,basic,0.6000000000000001
CUST_00002842,62,20620,high_school,569,264,False,False,2024-11-11 19:39:04.044892,basic,0.7
CUST_00002843,22,143925,bachelor,387,976,False,False,2022-11-30 19:39:04.044893,basic,0.6000000000000001
CUST_00002844,43,125783,master,735,1988,False,False,2020-02-22 19:39:04.044893,standard,0.0
CUST_00002845,23,61115,bachelor,712,2862,False,False,2017-10-01 19:39:04.044894,standard,0.2
CUST_00002846,31,66184,bachelor,548,66,False,False,2025-05-28 19:39:04.044895,basic,0.4
CUST_00002847,27,20000,high_school,783,594,False,False,2023-12-17 19:39:04.044895,basic,0.3
CUST_00002848,30,26274,high_school,448,1015,False,False,2022-10-22 19:39:04.044896,basic,0.7
CUST_00002849,31,102793,bachelor,464,451,False,False,2024-05-08 19:39:04.044897,basic,0.4
CUST_00002850,31,36772,bachelor,610,418,False,False,2024-06-10 19:39:04.044897,basic,0.2
CUST_00002851,52,84994,bachelor,463,1618,False,False,2021-02-26 19:39:04.044898,basic,0.4
CUST_00002852,23,20000,high_school,683,1670,False,False,2021-01-05 19:39:04.044898,basic,0.7
CUST_00002853,43,49438,phd,642,1429,False,False,2021-09-03 19:39:04.044899,basic,0.2
CUST_00002854,58,129375,bachelor,417,2505,False,False,2018-09-23 19:39:04.044900,basic,0.4
CUST_00002855,32,69586,master,550,747,False,False,2023-07-17 19:39:04.044900,basic,0.4
CUST_00002856,29,38197,bachelor,643,1697,False,False,2020-12-09 19:39:04.044901,basic,0.2
CUST_00002857,36,59297,high_school,633,12,False,False,2025-07-21 19:39:04.044902,basic,0.2
CUST_00002858,57,93217,bachelor,680,4792,False,False,2012-06-19 19:39:04.044902,standard,0.2
CUST_00002859,42,79233,bachelor,596,2755,False,False,2018-01-16 19:39:04.044903,basic,0.4
CUST_00002860,32,37602,bachelor,437,2015,False,False,2020-01-26 19:39:04.044904,basic,0.4
CUST_00002861,47,43317,bachelor,370,970,False,False,2022-12-06 19:39:04.044904,basic,0.4
CUST_00002862,23,35058,high_school,719,860,False,False,2023-03-26 19:39:04.044905,basic,0.2
CUST_00002863,50,70754,bachelor,705,178,False,False,2025-02-05 19:39:04.044905,standard,0.0
CUST_00002864,46,54285,master,652,60,False,False,2025-06-03 19:39:04.044906,standard,0.2
CUST_00002865,35,32673,high_school,467,323,False,False,2024-09-13 19:39:04.044907,basic,0.4
CUST_00002866,27,34291,high_school,622,179,False,False,2025-02-04 19:39:04.044907,basic,0.2
CUST_00002867,26,133203,master,527,901,False,False,2023-02-13 19:39:04.044908,basic,0.4
CUST_00002868,48,43747,high_school,705,442,False,False,2024-05-17 19:39:04.044909,basic,0.0
CUST_00002869,58,23538,bachelor,455,537,False,False,2024-02-12 19:39:04.044909,basic,0.7
CUST_00002870,30,44934,bachelor,572,29,False,False,2025-07-04 19:39:04.044910,basic,0.4
CUST_00002871,46,31425,bachelor,529,871,False,False,2023-03-15 19:39:04.044911,basic,0.4
CUST_00002872,18,66424,bachelor,600,1169,False,False,2022-05-21 19:39:04.044911,basic,0.4
CUST_00002873,31,47597,high_school,558,445,False,False,2024-05-14 19:39:04.044912,basic,0.4
CUST_00002874,39,31562,high_school,492,154,False,False,2025-03-01 19:39:04.044912,basic,0.4
CUST_00002875,26,43726,bachelor,647,1332,False,False,2021-12-09 19:39:04.044913,basic,0.2
CUST_00002876,25,51759,bachelor,560,151,False,False,2025-03-04 19:39:04.044914,basic,0.4
CUST_00002877,29,55505,bachelor,526,1858,False,False,2020-07-01 19:39:04.044914,basic,0.4
CUST_00002878,44,36305,bachelor,385,864,False,False,2023-03-22 19:39:04.044915,basic,0.4
CUST_00002879,37,20000,high_school,387,296,False,False,2024-10-10 19:39:04.044916,basic,0.7
CUST_00002880,18,20000,high_school,658,2507,False,False,2018-09-21 19:39:04.044916,basic,0.7
CUST_00002881,18,131905,master,453,167,False,False,2025-02-16 19:39:04.044917,basic,0.6000000000000001
CUST_00002882,30,64084,bachelor,544,1006,False,False,2022-10-31 19:39:04.044918,basic,0.4
CUST_00002883,46,59936,bachelor,353,1052,False,False,2022-09-15 19:39:04.044918,basic,0.4
CUST_00002884,18,56474,high_school,684,41,False,False,2025-06-22 19:39:04.044919,standard,0.4
CUST_00002885,32,20000,high_school,548,1030,False,False,2022-10-07 19:39:04.044920,basic,0.7
CUST_00002886,32,20993,bachelor,739,1297,False,False,2022-01-13 19:39:04.044920,basic,0.3
CUST_00002887,60,84826,master,378,2638,False,False,2018-05-13 19:39:04.044921,basic,0.4
CUST_00002888,34,81055,master,472,1351,False,False,2021-11-20 19:39:04.044922,basic,0.4
CUST_00002889,45,29454,master,428,725,False,False,2023-08-08 19:39:04.044922,basic,0.7
CUST_00002890,42,83785,master,761,2101,False,False,2019-11-01 19:39:04.044923,standard,0.0
CUST_00002891,18,57304,master,372,478,False,False,2024-04-11 19:39:04.044923,basic,0.6000000000000001
CUST_00002892,51,33397,bachelor,590,2118,False,False,2019-10-15 19:39:04.044924,basic,0.4
CUST_00002893,43,25393,high_school,627,2034,False,False,2020-01-07 19:39:04.044925,basic,0.5
CUST_00002894,47,20000,bachelor,499,1013,False,False,2022-10-24 19:39:04.044925,basic,0.7
CUST_00002895,98,22320,high_school,558,462,False,True,2024-04-27 19:39:04.044926,basic,0.9
CUST_00002896,18,21095,high_school,677,979,False,False,2022-11-27 19:39:04.044927,basic,0.7
CUST_00002897,65,39636,high_school,338,2587,False,False,2018-07-03 19:39:04.044927,basic,0.4
CUST_00002898,35,46196,bachelor,645,1108,False,False,2022-07-21 19:39:04.044928,basic,0.2
CUST_00002899,44,68817,bachelor,428,2006,False,False,2020-02-04 19:39:04.044928,basic,0.4
CUST_00002900,39,20000,high_school,652,462,False,False,2024-04-27 19:39:04.044929,basic,0.5
CUST_00002901,33,32867,bachelor,756,378,False,False,2024-07-20 19:39:04.044930,basic,0.0
CUST_00002902,31,92433,master,515,323,False,False,2024-09-13 19:39:04.044930,basic,0.4
CUST_00002903,44,42845,bachelor,540,740,False,False,2023-07-24 19:39:04.044931,basic,0.4
CUST_00002904,18,106828,master,505,619,False,False,2023-11-22 19:39:04.044932,basic,0.6000000000000001
CUST_00002905,51,20000,high_school,446,2108,False,True,2019-10-25 19:39:04.044932,basic,0.7
CUST_00002906,33,43239,high_school,453,130,False,True,2025-03-25 19:39:04.044933,basic,0.4
CUST_00002907,23,36323,bachelor,476,884,False,False,2023-03-02 19:39:04.044934,basic,0.6000000000000001
CUST_00002908,33,34602,bachelor,665,565,False,True,2024-01-15 19:39:04.044934,basic,0.2
CUST_00002909,58,82067,bachelor,467,3037,False,False,2017-04-09 19:39:04.044935,basic,0.4
CUST_00002910,31,89386,bachelor,549,1700,False,False,2020-12-06 19:39:04.044935,basic,0.4
CUST_00002911,45,83878,bachelor,682,621,False,False,2023-11-20 19:39:04.044936,standard,0.2
CUST_00002912,29,193991,master,474,1120,False,False,2022-07-09 19:39:04.044937,basic,0.4
CUST_00002913,51,94200,bachelor,460,1498,False,False,2021-06-26 19:39:04.044937,basic,0.4
CUST_00002914,50,20155,high_school,669,80,False,False,2025-05-14 19:39:04.044938,basic,0.5
CUST_00002915,67,53669,bachelor,729,1226,False,False,2022-03-25 19:39:04.044939,standard,0.0
